BusID,LAT,LON,Angle,Speed,Timestamp
150811705.0,12.955948,77.545952,59.0,6.0,2016-07-01 05:48:49
150811705.0,12.956002,77.545998,342.0,0.0,2016-07-01 05:48:59
150811705.0,12.956109,77.54633299999998,65.0,20.0,2016-07-01 05:49:09
150811705.0,12.956344,77.546906,76.0,31.0,2016-07-01 05:49:19
150811705.0,12.95653,77.547813,81.0,37.0,2016-07-01 05:49:29
150811705.0,12.956738,77.548927,79.0,49.0,2016-07-01 05:49:39
150811705.0,12.956943,77.550179,79.0,51.0,2016-07-01 05:49:49
150811705.0,12.957247,77.55143000000002,70.0,38.0,2016-07-01 05:49:59
150811705.0,12.957455,77.551956,52.0,0.0,2016-07-01 05:50:08
150811705.0,12.957477,77.551987,52.0,0.0,2016-07-01 05:50:18
150811705.0,12.9576,77.552452,77.0,22.0,2016-07-01 05:50:28
150811705.0,12.957749,77.552963,64.0,8.0,2016-07-01 05:50:38
150811705.0,12.957883,77.553345,70.0,21.0,2016-07-01 05:50:48
150811705.0,12.958106,77.553894,68.0,23.0,2016-07-01 05:50:58
150811705.0,12.958271,77.554482,70.0,21.0,2016-07-01 05:51:08
150811705.0,12.958561,77.555038,48.0,28.0,2016-07-01 05:51:18
150811705.0,12.959246,77.55555,29.0,35.0,2016-07-01 05:51:28
150811705.0,12.959955,77.55619,55.0,38.0,2016-07-01 05:51:39
150811705.0,12.960454,77.556938,54.0,29.0,2016-07-01 05:51:49
150811705.0,12.96071,77.557327,50.0,10.0,2016-07-01 05:51:59
150811705.0,12.960846,77.557587,62.0,14.0,2016-07-01 05:52:08
150811705.0,12.961008,77.557976,71.0,18.0,2016-07-01 05:52:18
150811705.0,12.961159,77.558495,78.0,20.0,2016-07-01 05:52:28
150811705.0,12.961297,77.559097,76.0,23.0,2016-07-01 05:52:38
150811705.0,12.961426,77.559662,76.0,24.0,2016-07-01 05:52:48
150811705.0,12.961584,77.560356,78.0,30.0,2016-07-01 05:52:58
150811705.0,12.96164,77.561188,89.0,33.0,2016-07-01 05:53:08
150811705.0,12.961687,77.562119,82.0,36.0,2016-07-01 05:53:18
150811705.0,12.961901,77.56311,74.0,41.0,2016-07-01 05:53:28
150811705.0,12.962292,77.56418599999998,68.0,47.0,2016-07-01 05:53:38
150811705.0,12.962715,77.565453,72.0,54.0,2016-07-01 05:53:48
150811705.0,12.963109,77.566849,72.0,58.0,2016-07-01 05:53:58
150811705.0,12.963707,77.568298,68.0,63.0,2016-07-01 05:54:08
150811705.0,12.964233,77.56979399999999,73.0,60.0,2016-07-01 05:54:18
150811705.0,12.964404,77.57132,83.0,58.0,2016-07-01 05:54:28
150811705.0,12.964513,77.572746,82.0,56.0,2016-07-01 05:54:38
150811705.0,12.964646,77.574135,82.0,51.0,2016-07-01 05:54:48
150811705.0,12.964773,77.574821,84.0,0.0,2016-07-01 05:54:58
150811705.0,12.964774,77.57480600000002,84.0,0.0,2016-07-01 05:55:08
150811705.0,12.964775,77.57525600000002,93.0,30.0,2016-07-01 05:55:18
150811705.0,12.964448,77.576187,114.0,46.0,2016-07-01 05:55:28
150811705.0,12.964034,77.577477,107.0,59.0,2016-07-01 05:55:38
150811705.0,12.963665,77.579041,86.0,63.0,2016-07-01 05:55:48
150811705.0,12.963597,77.58062,95.0,61.0,2016-07-01 05:55:58
150811705.0,12.963568,77.581932,69.0,47.0,2016-07-01 05:56:08
150811705.0,12.963957,77.582932,94.0,48.0,2016-07-01 05:56:17
150811705.0,12.9639,77.58384699999998,97.0,19.0,2016-07-01 05:56:27
150811705.0,12.963888,77.584213,97.0,9.0,2016-07-01 05:56:37
150811705.0,12.963868,77.584412,93.0,5.0,2016-07-01 05:56:47
150811705.0,12.963845,77.58461,92.0,14.0,2016-07-01 05:56:57
150811705.0,12.963934,77.58515899999998,67.0,24.0,2016-07-01 05:57:07
150811705.0,12.964424,77.585747,42.0,31.0,2016-07-01 05:57:17
150811705.0,12.965058,77.586304,41.0,31.0,2016-07-01 05:57:27
150811705.0,12.965306,77.586563,43.0,0.0,2016-07-01 05:57:37
150811705.0,12.965638,77.58669300000003,20.0,20.0,2016-07-01 05:57:47
150811705.0,12.966227,77.586937,38.0,32.0,2016-07-01 05:57:57
150811705.0,12.966921,77.587395,18.0,32.0,2016-07-01 05:58:08
150811705.0,12.9677,77.587395,6.0,22.0,2016-07-01 05:58:17
150811705.0,12.967834,77.587975,92.0,28.0,2016-07-01 05:58:27
150811705.0,12.967925,77.588776,69.0,33.0,2016-07-01 05:58:38
150811705.0,12.968138,77.58918,42.0,0.0,2016-07-01 05:58:47
150811705.0,12.968198,77.589302,60.0,16.0,2016-07-01 05:58:57
150811705.0,12.968655,77.589867,44.0,35.0,2016-07-01 05:59:07
150811705.0,12.969446,77.59072900000002,47.0,50.0,2016-07-01 05:59:17
150811705.0,12.970185,77.59162099999998,50.0,31.0,2016-07-01 05:59:27
150811705.0,12.970445,77.591972,44.0,17.0,2016-07-01 05:59:37
150811705.0,12.970932,77.592537,46.0,33.0,2016-07-01 05:59:47
150811705.0,12.971657,77.593361,46.0,32.0,2016-07-01 05:59:57
150811705.0,12.971789,77.593765,143.0,16.0,2016-07-01 06:00:07
150811705.0,12.971069,77.59401700000002,167.0,35.0,2016-07-01 06:00:17
150811705.0,12.970031,77.59423100000002,167.0,44.0,2016-07-01 06:00:27
150811705.0,12.968882,77.594482,170.0,41.0,2016-07-01 06:00:37
150811705.0,12.967937,77.594688,167.0,41.0,2016-07-01 06:00:47
150811705.0,12.966804,77.594948,169.0,48.0,2016-07-01 06:00:57
150811705.0,12.965716,77.595444,147.0,43.0,2016-07-01 06:01:06
150811705.0,12.96498,77.596161,117.0,32.0,2016-07-01 06:01:16
150811705.0,12.965233,77.59697,56.0,33.0,2016-07-01 06:01:26
150811705.0,12.96586,77.597755,53.0,35.0,2016-07-01 06:01:36
150811705.0,12.966527,77.59863299999998,46.0,47.0,2016-07-01 06:01:46
150811705.0,12.967298,77.59938000000002,40.0,24.0,2016-07-01 06:01:56
150811705.0,12.96741,77.59949499999998,44.0,10.0,2016-07-01 06:02:06
150811705.0,12.967689,77.599884,53.0,24.0,2016-07-01 06:02:16
150811705.0,12.968086,77.600525,60.0,32.0,2016-07-01 06:02:26
150811705.0,12.968573,77.601265,55.0,34.0,2016-07-01 06:02:36
150811705.0,12.969132,77.602089,49.0,42.0,2016-07-01 06:02:46
150811705.0,12.969827,77.602982,55.0,44.0,2016-07-01 06:02:56
150811705.0,12.970566,77.604088,60.0,44.0,2016-07-01 06:03:06
150811705.0,12.970917,77.604729,66.0,17.0,2016-07-01 06:03:16
150811705.0,12.971188,77.60537,66.0,37.0,2016-07-01 06:03:26
150811705.0,12.97164,77.606415,65.0,44.0,2016-07-01 06:03:35
150811705.0,12.972035,77.60724599999998,59.0,31.0,2016-07-01 06:03:45
150811705.0,12.972449,77.607925,59.0,30.0,2016-07-01 06:03:55
150811705.0,12.972819,77.608604,60.0,29.0,2016-07-01 06:04:05
150811705.0,12.97317,77.609329,61.0,30.0,2016-07-01 06:04:15
150811705.0,12.973366,77.609833,66.0,0.0,2016-07-01 06:04:26
150811705.0,12.973427,77.609985,63.0,16.0,2016-07-01 06:04:36
150811705.0,12.973627,77.610527,68.0,26.0,2016-07-01 06:04:46
150811705.0,12.974151,77.611038,9.0,25.0,2016-07-01 06:04:56
150811705.0,12.974336,77.611465,104.0,23.0,2016-07-01 06:05:06
150811705.0,12.974138,77.61219,105.0,31.0,2016-07-01 06:05:16
150811705.0,12.973935,77.612953,101.0,30.0,2016-07-01 06:05:26
150811705.0,12.973695,77.613815,103.0,27.0,2016-07-01 06:05:36
150811705.0,12.973506,77.61460100000002,102.0,36.0,2016-07-01 06:05:46
150811705.0,12.973326,77.61547900000002,102.0,33.0,2016-07-01 06:05:56
150811705.0,12.973082000000002,77.616341,100.0,36.0,2016-07-01 06:06:06
150811705.0,12.9729,77.61733199999998,103.0,37.0,2016-07-01 06:06:16
150811705.0,12.97257,77.618439,103.0,37.0,2016-07-01 06:06:25
150811705.0,12.972658,77.619446,77.0,31.0,2016-07-01 06:06:35
150811705.0,12.97274,77.620277,92.0,20.0,2016-07-01 06:06:45
150811705.0,12.972734,77.620384,93.0,0.0,2016-07-01 06:06:55
150811705.0,12.972734,77.620712,84.0,21.0,2016-07-01 06:07:05
150811705.0,12.972926,77.621475,73.0,35.0,2016-07-01 06:07:15
150811705.0,12.973273,77.622337,63.0,36.0,2016-07-01 06:07:25
150811705.0,12.973826,77.623329,58.0,43.0,2016-07-01 06:07:35
150811705.0,12.974377,77.624222,58.0,39.0,2016-07-01 06:07:45
150811705.0,12.974895,77.625015,52.0,25.0,2016-07-01 06:07:55
150811705.0,12.975114,77.625351,59.0,0.0,2016-07-01 06:08:05
150811705.0,12.975244,77.62558,54.0,20.0,2016-07-01 06:08:15
150811705.0,12.975725,77.626068,34.0,25.0,2016-07-01 06:08:25
150811705.0,12.97635,77.626488,33.0,30.0,2016-07-01 06:08:35
150811705.0,12.977088,77.626961,32.0,36.0,2016-07-01 06:08:45
150811705.0,12.977733,77.627655,61.0,32.0,2016-07-01 06:08:55
150811705.0,12.978039,77.62829599999998,51.0,20.0,2016-07-01 06:09:05
150811705.0,12.978281,77.62848699999998,29.0,15.0,2016-07-01 06:09:14
150811705.0,12.978538,77.628914,77.0,17.0,2016-07-01 06:09:24
150811705.0,12.978543,77.629074,89.0,0.0,2016-07-01 06:09:34
150811705.0,12.978544,77.629074,89.0,0.0,2016-07-01 06:09:44
150811705.0,12.978544,77.629074,89.0,0.0,2016-07-01 06:10:54
150811705.0,12.978519,77.629272,93.0,14.0,2016-07-01 06:11:04
150811705.0,12.978468,77.62966899999998,98.0,14.0,2016-07-01 06:11:14
150811705.0,12.97844,77.629997,99.0,10.0,2016-07-01 06:11:25
150811705.0,12.978385,77.630234,84.0,0.0,2016-07-01 06:11:35
150811705.0,12.978368,77.630241,84.0,0.0,2016-07-01 06:11:45
150811705.0,12.978359,77.630524,93.0,18.0,2016-07-01 06:11:55
150811705.0,12.97829,77.631287,97.0,29.0,2016-07-01 06:12:04
150811705.0,12.978182,77.632164,93.0,32.0,2016-07-01 06:12:14
150811705.0,12.97815,77.633125,88.0,36.0,2016-07-01 06:12:24
150811705.0,12.978168,77.634125,87.0,40.0,2016-07-01 06:12:34
150811705.0,12.978201,77.635109,88.0,36.0,2016-07-01 06:12:44
150811705.0,12.978255,77.635918,88.0,25.0,2016-07-01 06:12:54
150811705.0,12.978285,77.636528,84.0,23.0,2016-07-01 06:13:04
150811705.0,12.97834,77.63713100000002,86.0,24.0,2016-07-01 06:13:14
150811705.0,12.978336,77.637772,88.0,23.0,2016-07-01 06:13:24
150811705.0,12.978284,77.63829799999998,92.0,23.0,2016-07-01 06:13:34
150811705.0,12.978243,77.638809,93.0,19.0,2016-07-01 06:13:44
150811705.0,12.978267,77.639587,90.0,26.0,2016-07-01 06:13:54
150811705.0,12.97833,77.640327,89.0,24.0,2016-07-01 06:14:04
150811705.0,12.978389,77.640671,73.0,0.0,2016-07-01 06:14:14
150811705.0,12.978389,77.64067800000002,73.0,0.0,2016-07-01 06:14:24
150811705.0,12.978376,77.641098,82.0,16.0,2016-07-01 06:14:34
150811705.0,12.978377,77.641594,91.0,24.0,2016-07-01 06:14:44
150811705.0,12.978421,77.642418,88.0,31.0,2016-07-01 06:14:53
150811705.0,12.978432000000002,77.64335600000003,87.0,38.0,2016-07-01 06:15:03
150811705.0,12.97847,77.644249,87.0,35.0,2016-07-01 06:15:13
150811705.0,12.9785,77.645134,91.0,31.0,2016-07-01 06:15:23
150811705.0,12.978542,77.646019,86.0,35.0,2016-07-01 06:15:33
150811705.0,12.978465,77.646576,154.0,16.0,2016-07-01 06:15:43
150811705.0,12.977871,77.64666,177.0,32.0,2016-07-01 06:15:53
150811705.0,12.976814,77.646721,177.0,44.0,2016-07-01 06:16:03
150811705.0,12.975699,77.64679,177.0,41.0,2016-07-01 06:16:13
150811705.0,12.974931,77.646828,178.0,32.0,2016-07-01 06:16:23
150811705.0,12.974284,77.646896,169.0,5.0,2016-07-01 06:16:33
150811705.0,12.974112,77.646904,177.0,18.0,2016-07-01 06:16:43
150811705.0,12.973471,77.646866,175.0,22.0,2016-07-01 06:16:53
150811705.0,12.973152,77.64698,95.0,11.0,2016-07-01 06:17:03
150811705.0,12.973034,77.647583,102.0,26.0,2016-07-01 06:17:13
150811705.0,12.972719,77.64840699999998,121.0,42.0,2016-07-01 06:17:22
150811705.0,12.972417,77.649498,97.0,46.0,2016-07-01 06:17:32
150811705.0,12.972457,77.650711,89.0,38.0,2016-07-01 06:17:42
150811705.0,12.972379,77.65136,102.0,24.0,2016-07-01 06:17:52
150811705.0,12.972269,77.65218399999998,99.0,35.0,2016-07-01 06:18:02
150811705.0,12.972142,77.65284,101.0,11.0,2016-07-01 06:18:12
150811705.0,12.972131,77.653542,94.0,27.0,2016-07-01 06:18:22
150811705.0,12.971998,77.654495,104.0,41.0,2016-07-01 06:18:33
150811705.0,12.971719,77.655632,99.0,42.0,2016-07-01 06:18:43
150811705.0,12.97158,77.656754,95.0,44.0,2016-07-01 06:18:53
150811705.0,12.971511,77.65778399999998,90.0,34.0,2016-07-01 06:19:03
150811705.0,12.971699,77.658203,34.0,0.0,2016-07-01 06:19:13
150811705.0,12.971709,77.658234,34.0,0.0,2016-07-01 06:19:23
150811705.0,12.972156,77.65825699999998,332.0,29.0,2016-07-01 06:19:33
150811705.0,12.973089,77.65773,330.0,50.0,2016-07-01 06:19:43
150811705.0,12.974204,77.657013,325.0,46.0,2016-07-01 06:19:53
150811705.0,12.975284,77.656235,321.0,57.0,2016-07-01 06:20:02
150811705.0,12.976333,77.655304,313.0,45.0,2016-07-01 06:20:12
150811705.0,12.976873,77.65471600000002,327.0,14.0,2016-07-01 06:20:22
150811705.0,12.977227,77.654854,22.0,23.0,2016-07-01 06:20:32
150811705.0,12.977748,77.654549,318.0,32.0,2016-07-01 06:20:42
150811705.0,12.978453,77.653839,314.0,35.0,2016-07-01 06:20:52
150811705.0,12.978795,77.65342700000002,316.0,22.0,2016-07-01 06:21:02
150811705.0,12.979375,77.653038,22.0,23.0,2016-07-01 06:21:12
150811705.0,12.979728,77.653938,64.0,47.0,2016-07-01 06:21:22
150811705.0,12.980143,77.654938,68.0,20.0,2016-07-01 06:21:32
150811705.0,12.980426,77.655624,70.0,37.0,2016-07-01 06:21:42
150811705.0,12.980786,77.656548,65.0,27.0,2016-07-01 06:21:52
150811705.0,12.980904,77.656982,70.0,25.0,2016-07-01 06:22:02
150811705.0,12.981144,77.657593,65.0,15.0,2016-07-01 06:22:12
150811705.0,12.981231,77.657837,65.0,11.0,2016-07-01 06:22:22
150811705.0,12.981497,77.658234,16.0,19.0,2016-07-01 06:22:32
150811705.0,12.982184,77.658371,7.0,30.0,2016-07-01 06:22:42
150811705.0,12.982942,77.65853100000002,11.0,31.0,2016-07-01 06:22:52
150811705.0,12.98353,77.659142,56.0,31.0,2016-07-01 06:23:02
150811705.0,12.98387,77.65963,55.0,9.0,2016-07-01 06:23:12
150811705.0,12.984086,77.660065,69.0,25.0,2016-07-01 06:23:22
150811705.0,12.984109,77.660583,101.0,11.0,2016-07-01 06:23:32
150811705.0,12.984393,77.661057,22.0,29.0,2016-07-01 06:23:42
150811705.0,12.985201,77.661346,9.0,30.0,2016-07-01 06:23:52
150811705.0,12.985814,77.661407,355.0,9.0,2016-07-01 06:24:02
150811705.0,12.986279,77.661469,1.0,22.0,2016-07-01 06:24:11
150811705.0,12.986875,77.66154499999998,1.0,21.0,2016-07-01 06:24:21
150811705.0,12.987324,77.661697,74.0,17.0,2016-07-01 06:24:31
150811705.0,12.987333,77.66244499999998,97.0,14.0,2016-07-01 06:24:41
150811705.0,12.987313,77.662766,106.0,16.0,2016-07-01 06:24:52
150811705.0,12.987244,77.66334499999998,99.0,15.0,2016-07-01 06:25:02
150811705.0,12.987145,77.663765,137.0,10.0,2016-07-01 06:25:12
150811705.0,12.98697,77.663841,186.0,12.0,2016-07-01 06:25:22
150811705.0,12.986275,77.663887,181.0,27.0,2016-07-01 06:25:32
150811705.0,12.985878,77.663857,171.0,7.0,2016-07-01 06:25:42
150811705.0,12.985619,77.663857,220.0,9.0,2016-07-01 06:25:52
150811705.0,12.985575,77.663826,193.0,0.0,2016-07-01 06:26:02
150811705.0,12.985584,77.663834,193.0,0.0,2016-07-01 06:26:12
150811705.0,12.985685,77.663925,96.0,0.0,2016-07-01 06:26:22
150811705.0,12.985685,77.663925,139.0,0.0,2016-07-01 06:26:24
150811705.0,12.985685,77.663925,127.0,0.0,2016-07-01 06:26:32
150811705.0,12.985685,77.663925,284.0,0.0,2016-07-01 06:26:42
150811705.0,12.985685,77.663925,284.0,0.0,2016-07-01 06:27:01
150811705.0,12.985685,77.663925,358.0,0.0,2016-07-01 06:27:11
150811705.0,12.985685,77.663925,358.0,0.0,2016-07-01 06:52:05
150811705.0,12.985685,77.663948,358.0,0.0,2016-07-01 06:52:15
150811705.0,12.985685,77.663948,358.0,0.0,2016-07-01 06:52:34
150811705.0,12.985686,77.663948,358.0,0.0,2016-07-01 06:52:44
150811705.0,12.985686,77.663948,358.0,0.0,2016-07-01 06:52:54
150811705.0,12.985694,77.663925,305.0,0.0,2016-07-01 06:53:04
150811705.0,12.986038,77.663887,359.0,19.0,2016-07-01 06:53:14
150811705.0,12.986569,77.663895,13.0,6.0,2016-07-01 06:53:24
150811705.0,12.98676,77.66391,8.0,14.0,2016-07-01 06:53:34
150811705.0,12.987061,77.66394,357.0,9.0,2016-07-01 06:53:44
150811705.0,12.987157,77.663803,262.0,0.0,2016-07-01 06:53:54
150811705.0,12.987149,77.663795,262.0,0.0,2016-07-01 06:54:04
150811705.0,12.987149,77.663795,262.0,0.0,2016-07-01 06:54:14
150811705.0,12.987162,77.663673,277.0,13.0,2016-07-01 06:54:24
150811705.0,12.987226,77.663002,263.0,9.0,2016-07-01 06:54:34
150811705.0,12.987326,77.662621,278.0,14.0,2016-07-01 06:54:45
150811705.0,12.98737,77.662064,266.0,19.0,2016-07-01 06:54:55
150811705.0,12.987243,77.661674,188.0,20.0,2016-07-01 06:55:05
150811705.0,12.98662,77.661659,174.0,28.0,2016-07-01 06:55:14
150811705.0,12.985783,77.661598,180.0,31.0,2016-07-01 06:55:24
150811705.0,12.984885,77.66147600000002,188.0,33.0,2016-07-01 06:55:34
150811705.0,12.984265,77.66114,212.0,19.0,2016-07-01 06:55:44
150811705.0,12.984085,77.66078900000002,278.0,18.0,2016-07-01 06:55:54
150811705.0,12.984097,77.660187,251.0,27.0,2016-07-01 06:56:04
150811705.0,12.983719,77.659462,237.0,34.0,2016-07-01 06:56:14
150811705.0,12.983222,77.65873,231.0,33.0,2016-07-01 06:56:24
150811705.0,12.982374,77.65853100000002,183.0,31.0,2016-07-01 06:56:34
150811705.0,12.981572,77.65837900000002,183.0,19.0,2016-07-01 06:56:44
150811705.0,12.981325,77.65831,218.0,14.0,2016-07-01 06:56:54
150811705.0,12.981286,77.658005,258.0,5.0,2016-07-01 06:57:04
150811705.0,12.981224,77.657852,253.0,16.0,2016-07-01 06:57:14
150811705.0,12.981008,77.65729499999998,250.0,28.0,2016-07-01 06:57:24
150811705.0,12.980777,77.656784,256.0,10.0,2016-07-01 06:57:34
150811705.0,12.980804,77.656853,256.0,0.0,2016-07-01 06:57:43
150811705.0,12.980566,77.656357,250.0,31.0,2016-07-01 06:57:53
150811705.0,12.980222,77.65541800000003,248.0,46.0,2016-07-01 06:58:03
150811705.0,12.979788,77.654259,244.0,48.0,2016-07-01 06:58:13
150811705.0,12.979236,77.653275,217.0,32.0,2016-07-01 06:58:23
150811705.0,12.978779,77.653542,139.0,8.0,2016-07-01 06:58:33
150811705.0,12.978457,77.65389300000002,134.0,29.0,2016-07-01 06:58:43
150811705.0,12.977776,77.654533,135.0,39.0,2016-07-01 06:58:53
150811705.0,12.977227,77.655006,175.0,22.0,2016-07-01 06:59:03
150811705.0,12.976887,77.654785,170.0,12.0,2016-07-01 06:59:13
150811705.0,12.976493,77.655121,136.0,30.0,2016-07-01 06:59:23
150811705.0,12.975769,77.655785,139.0,44.0,2016-07-01 06:59:33
150811705.0,12.974963,77.656471,142.0,50.0,2016-07-01 06:59:43
150811705.0,12.973919,77.657227,147.0,48.0,2016-07-01 06:59:53
150811705.0,12.972916,77.657822,151.0,40.0,2016-07-01 07:00:03
150811705.0,12.972289,77.65813399999998,156.0,14.0,2016-07-01 07:00:13
150811705.0,12.972199,77.65819499999998,147.0,0.0,2016-07-01 07:00:23
150811705.0,12.972199,77.658203,147.0,0.0,2016-07-01 07:00:32
150811705.0,12.972198,77.658203,147.0,0.0,2016-07-01 07:00:42
150811705.0,12.972194,77.658203,147.0,0.0,2016-07-01 07:00:52
150811705.0,12.972156,77.658226,151.0,0.0,2016-07-01 07:01:02
150811705.0,12.972117,77.658241,161.0,0.0,2016-07-01 07:01:12
150811705.0,12.972103,77.658241,144.0,0.0,2016-07-01 07:01:22
150811705.0,12.972009,77.658302,151.0,10.0,2016-07-01 07:01:32
150811705.0,12.971848,77.658371,154.0,0.0,2016-07-01 07:01:42
150811705.0,12.971754,77.658424,142.0,7.0,2016-07-01 07:01:53
150811705.0,12.971579,77.658562,140.0,7.0,2016-07-01 07:02:03
150811705.0,12.971378,77.65870699999998,145.0,0.0,2016-07-01 07:02:13
150811705.0,12.971256,77.658775,150.0,0.0,2016-07-01 07:02:23
150811705.0,12.971222,77.658783,156.0,6.0,2016-07-01 07:02:33
